id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,log_precios
83722,456638,41.11,40.7205,-73.96015,1,199,30,8,1,30,5.293304824724492
83847,410094,44.31,40.72451,-73.98094,1,225,2,33,1,0,5.41610040220442
84010,417504,41.11,40.73813,-73.95394,2,179,3,13,28,81,5.187385805840755
84059,459054,41.11,40.67591,-73.94715,1,150,5,5,1,0,5.0106352940962555
84659,462776,44.31,40.72843,-73.98895,1,139,1,388,1,142,4.9344739331306915
84905,464506,44.31,40.71271,-73.99776,2,95,3,223,2,60,4.553876891600541
85094,322716,41.11,40.66966,-73.94735,1,79,15,11,5,179,4.3694478524670215
86215,327900,44.31,40.71965,-73.98766,1,150,2,151,2,52,5.0106352940962555
89427,116599,41.11,40.68613,-73.96536,1,650,5,0,3,365,6.476972362889683
89621,209460,41.11,40.68048,-73.94911,1,90,3,218,4,324,4.499809670330265
93313,25183,41.11,40.68314,-73.93963,1,120,2,75,2,237,4.787491742782046
94035,35375,11.59,40.75961,-73.91117,2,80,1,42,2,365,4.382026634673881
94209,503800,41.11,40.67473,-73.94494,1,100,90,0,1,365,4.605170185988092
94477,478395,41.11,40.69305,-73.93185,1,175,2,370,1,204,5.1647859739235145
94783,473113,41.11,40.67174,-73.95663,1,120,5,104,1,272,4.787491742782046
95747,509341,41.11,40.71055,-73.95098,1,140,7,13,1,0,4.941642422609304
95883,509918,41.11,40.69465,-73.95458,1,200,5,4,1,9,5.298317366548036
96471,116599,41.11,40.68413,-73.96542,2,165,4,11,3,365,5.10594547390058
98330,31374,44.31,40.73877,-73.97707,1,125,4,1,3,181,4.8283137373023015
98663,520279,44.31,40.74893,-73.99544,1,130,30,19,1,189,4.867534450455582
99070,522065,44.31,40.79406,-73.94102,3,65,7,131,2,0,4.174387269895637
99085,522164,41.11,40.68795,-73.97332,1,123,30,15,1,189,4.812184355372417
100002,523218,44.31,40.85295,-73.93361,2,67,2,136,1,296,4.204692619390966
100184,526653,11.59,40.72413,-73.76133,2,50,1,43,1,88,3.912023005428146
100186,526805,41.11,40.66918,-73.99187,1,130,7,98,1,35,4.867534450455582
101053,530032,41.11,40.71125,-73.95613,2,100,3,31,1,0,4.605170185988092
102995,178043,44.31,40.78558,-73.9696,1,212,21,45,1,35,5.356586274672012
103161,465278,41.11,40.71577,-73.96053,1,190,3,124,1,359,5.247024072160486
103311,417504,41.11,40.73861,-73.95485,2,599,3,9,28,60,6.395261598115449
103806,251176,44.31,40.72577,-73.98745,1,249,5,166,2,365,5.517452896464707
105469,547386,11.59,40.58615,-73.81245,2,70,27,13,1,335,4.248495242049359
105510,322716,41.11,40.67086,-73.94872,1,100,30,15,5,282,4.605170185988092
106363,551055,44.31,40.82773,-73.95231,2,60,3,380,2,247,4.0943445622221
106647,552679,41.11,40.68505,-73.95684,1,135,2,86,1,102,4.90527477843843
107630,306739,41.11,40.72911,-73.95493,1,175,3,248,3,274,5.1647859739235145
107895,3088389,44.31,40.77944,-73.98567,1,120,5,49,1,201,4.787491742782046
110739,568568,44.31,40.74503,-73.98876,1,169,18,54,1,98,5.1298987149230735
112100,572527,41.11,40.67539,-73.96093,1,165,7,3,1,157,5.10594547390058
112304,573316,44.31,40.8054,-73.95189,2,90,1,1,1,0,4.499809670330265
112359,571952,44.31,40.78491,-73.9508,1,225,2,56,1,312,5.41610040220442
112435,181376,41.11,40.69088,-73.97307,2,95,2,163,2,331,4.553876891600541
113265,314582,41.11,40.67555,-73.95057,2,55,2,247,2,275,4.007333185232471
113945,275582,44.31,40.75835,-73.99193,2,85,10,116,1,174,4.442651256490317
114123,579495,41.11,40.66527,-73.9886,1,199,14,27,2,223,5.293304824724492
114229,314941,44.31,40.71895,-73.99434,1,211,1,52,3,361,5.351858133476067
114969,582598,44.31,40.75579,-73.96699,1,145,6,39,1,0,4.976733742420574
115535,567187,44.31,40.82399,-73.95328,2,65,14,35,1,283,4.174387269895637
115678,127772,44.31,40.81822,-73.94095,1,99,1,320,1,220,4.59511985013459
115748,585166,11.59,40.76434,-73.92132,1,110,4,30,1,363,4.700480365792417
116940,209460,41.11,40.67705,-73.94925,1,80,3,225,4,315,4.382026634673881
117425,593115,41.11,40.69263,-73.99438,1,150,30,95,1,281,5.0106352940962555
118061,2248897,41.11,40.68448,-73.92747,1,110,4,70,1,283,4.700480365792417
118430,585458,44.31,40.74412,-74.00208,2,290,2,35,1,20,5.66988092298052
118680,599354,44.31,40.73067,-73.98702,2,87,2,0,1,0,4.465908118654584
120362,138069,41.11,40.70665,-73.94061,1,190,4,50,1,331,5.247024072160486
121687,262812,41.11,40.72063,-73.95952,1,200,2,29,1,36,5.298317366548036
121861,611716,41.11,40.67644,-73.98082,1,165,2,23,2,7,5.10594547390058
123784,617990,44.31,40.80481,-73.94794,1,110,2,142,2,301,4.700480365792417
125053,622460,44.31,40.72533,-73.99143,1,395,2,70,1,170,5.978885764901122
125163,622855,41.11,40.68569,-73.93038,2,99,2,38,2,307,4.59511985013459
125594,308652,41.11,40.64302,-73.97255,2,39,1,82,2,365,3.6635616461296463
126443,627217,44.31,40.72939,-73.98857,1,189,2,403,3,201,5.241747015059643
126816,620288,44.31,40.79918,-73.96607,2,85,1,3,1,0,4.442651256490317
127387,23276,41.11,40.66862,-73.9926,1,260,30,3,1,316,5.560681631015528
128975,256161,44.31,40.81333,-73.94453,1,122,1,116,5,271,4.804021044733257
131154,275563,41.11,40.72473,-73.95199,1,165,2,175,1,139,5.10594547390058
132516,85330,11.59,40.70925,-73.85262,1,97,3,28,3,209,4.574710978503383
132570,651390,44.31,40.73215,-74.00922,1,170,4,24,1,0,5.135798437050262
132695,507186,41.11,40.71109,-73.94332,1,125,2,15,1,0,4.8283137373023015
133025,653405,44.31,40.7463,-73.97926,2,130,4,105,1,193,4.867534450455582
134934,652842,41.11,40.71823,-73.95849,1,225,10,22,1,52,5.41610040220442
135393,663764,41.11,40.651,-73.94886,2,50,2,263,2,136,3.912023005428146
135465,663879,41.11,40.68626,-73.97598,1,170,3,86,2,286,5.135798437050262
135706,665013,44.31,40.74488,-74.001,1,132,4,10,1,0,4.882801922586371
136493,663384,41.11,40.67632,-73.97616,1,250,7,18,1,18,5.521460917862246
138216,674970,41.11,40.72212,-73.94254,1,141,5,8,1,9,4.948759890378168
139624,680818,41.11,40.67456,-73.95151,1,64,20,70,1,3,4.1588830833596715
140133,622866,41.11,40.71363,-73.96019,1,249,3,150,1,277,5.517452896464707
140425,683975,41.11,40.6755,-73.95878,2,79,2,115,1,0,4.3694478524670215
140973,686147,44.31,40.72274,-73.97581,1,185,2,69,1,233,5.220355825078324
141154,686768,41.11,40.6858,-73.9828,1,120,3,232,1,221,4.787491742782046
141335,687361,41.11,40.67535,-73.97654,1,495,1,35,1,355,6.20455776256869
141890,689661,44.31,40.72255,-73.99346,1,375,3,18,1,0,5.926926025970411
141984,630453,44.31,40.72094,-73.99706,1,175,3,68,1,277,5.1647859739235145
142069,277747,44.31,40.72485,-73.97813,1,150,4,22,1,0,5.0106352940962555
144087,616825,44.31,40.80473,-73.9532,1,259,8,17,1,343,5.556828061699537
144148,299755,44.31,40.72217,-73.98419,2,96,1,34,1,0,4.564348191467836
145064,404424,41.11,40.71943,-73.9565,1,145,7,8,1,0,4.976733742420574
145188,703156,44.31,40.74249,-74.00329,1,200,4,0,1,0,5.298317366548036
145994,706418,44.31,40.79264,-73.97294,1,95,5,2,1,0,4.553876891600541
146754,709434,41.11,40.65749,-73.97675,1,250,4,52,1,188,5.521460917862246
147586,709334,44.31,40.80474,-73.94688,1,295,2,74,2,264,5.68697535633982
148201,715807,44.31,40.72831,-74.00177,1,175,3,18,1,0,5.1647859739235145
148259,716064,41.11,40.71541,-73.94144,1,451,2,72,1,331,6.111467339502679
148825,718349,44.31,40.79765,-73.96245,1,165,2,191,1,236,5.10594547390058
149287,720320,44.31,40.78508,-73.95332,1,250,4,0,1,0,5.521460917862246
149777,716306,2.23,40.89747,-73.8639,1,77,1,197,1,309,4.343805421853684
150804,726333,44.31,40.72008,-73.98404,1,250,4,19,1,0,5.521460917862246
151199,722320,11.59,40.75725,-73.91098,1,129,1,414,1,245,4.859812404361672
151478,216191,41.11,40.7102,-73.94495,2,98,2,8,4,0,4.584967478670572
152071,731855,41.11,40.67359,-73.97904,1,150,2,0,1,8,5.0106352940962555
152078,731904,44.31,40.72674,-73.9782,2,95,7,25,1,359,4.553876891600541
152259,256161,44.31,40.81156,-73.94571,2,55,3,119,5,333,4.007333185232471
152263,732535,44.31,40.80497,-73.95016,1,300,2,203,3,258,5.703782474656201
152520,733894,11.59,40.7385,-73.91806,2,42,40,53,3,236,3.7376696182833684
153405,737585,41.11,40.72937,-73.95671,1,125,2,104,1,22,4.8283137373023015
153780,739499,44.31,40.72587,-73.98438,2,175,3,175,1,236,5.1647859739235145
154934,745069,44.31,40.82426,-73.9463,2,75,3,38,3,365,4.31748811353631
155296,656841,41.11,40.71624,-73.96272,1,255,45,39,1,89,5.541263545158426
157673,757166,41.11,40.68101,-73.94081,1,72,31,88,1,164,4.276666119016055
158061,758441,41.11,40.68669,-73.91989,2,165,1,27,4,311,5.10594547390058
158176,573065,41.11,40.71534,-73.95914,1,165,5,117,1,23,5.10594547390058
158290,759583,41.11,40.68288,-73.96024,2,75,3,43,2,365,4.31748811353631
158913,762563,41.11,40.72489,-73.95494,1,130,5,4,1,0,4.867534450455582
158955,465589,41.11,40.70867,-73.94284,1,139,2,385,1,222,4.9344739331306915
159749,54275,41.11,40.67963,-73.93908,2,88,1,64,3,238,4.477336814478207
159815,54275,41.11,40.6798,-73.93908,2,80,1,39,3,218,4.382026634673881
159913,759883,44.31,40.74346,-73.99882,2,150,2,37,1,0,5.0106352940962555
160609,769247,44.31,40.77724,-73.98109,1,200,3,10,1,0,5.298317366548036
160994,770831,44.31,40.72972,-73.97995,1,200,2,103,1,235,5.298317366548036
161366,733894,11.59,40.74102,-73.91681,2,42,40,41,3,246,3.7376696182833684
161394,772300,41.11,40.71309,-73.94128,2,90,6,3,1,0,4.499809670330265
161996,1856604,44.31,40.83096,-73.94633,1,295,3,227,1,247,5.68697535633982
162493,776490,41.11,40.71323,-73.95745,1,450,5,37,1,15,6.1092475827643655
162508,776645,41.11,40.67212,-73.9506,1,130,2,29,1,119,4.867534450455582
163627,242506,41.11,40.71023,-73.96665,2,89,3,205,3,0,4.48863636973214
163809,781647,44.31,40.80523,-73.95139,1,198,5,42,2,234,5.288267030694535
163814,627217,44.31,40.72636,-73.98917,1,99,2,280,3,257,4.59511985013459
163836,32169,41.11,40.72185,-73.93956,2,46,4,86,3,350,3.828641396489095
164989,69439,44.31,40.72351,-73.99683,2,140,2,54,1,221,4.941642422609304
165080,787273,41.11,40.6809,-73.99233,1,500,7,7,1,0,6.214608098422191
165461,867225,44.31,40.80525,-73.95916,2,75,5,57,2,201,4.31748811353631
165824,733894,11.59,40.74,-73.91901,2,33,44,31,3,161,3.4965075614664802
166006,791287,44.31,40.80006,-73.96049,1,250,31,188,1,259,5.521460917862246
166172,792159,41.11,40.70283,-73.92131,2,60,3,480,1,0,4.0943445622221
166541,793620,44.31,40.84468,-73.94303,2,75,2,34,1,222,4.31748811353631
166983,795640,41.11,40.68252,-73.99619,1,350,5,6,1,0,5.857933154483459
167013,306605,44.31,40.74342,-73.99483,1,205,9,3,2,76,5.3230099791384085
167017,795889,41.11,40.67853,-73.98089,1,219,5,2,1,0,5.389071729816501
167222,22486,41.11,40.6788,-73.97643,2,60,1,20,6,258,4.0943445622221
167482,789257,44.31,40.77886,-73.98042,1,185,2,129,1,14,5.220355825078324
168084,800982,44.31,40.72578,-73.97879,1,190,3,147,1,27,5.247024072160486
168123,720558,41.11,40.66085,-73.98537,1,105,28,101,1,167,4.653960350157523
168546,803086,44.31,40.80113,-73.94503,1,250,2,11,2,68,5.521460917862246
168810,747698,44.31,40.78569,-73.97581,1,175,65,11,1,358,5.1647859739235145
169002,805344,44.31,40.82411,-73.94934,2,65,2,41,2,59,4.174387269895637
169152,806112,41.11,40.68131,-73.95332,1,75,2,87,1,0,4.31748811353631
169306,806214,2.23,40.85811,-73.90675,2,37,4,117,1,232,3.6109179126442243
169464,806774,41.11,40.70667,-73.96524,1,85,2,86,2,15,4.442651256490317
169483,807642,41.11,40.60452,-73.97103,1,106,7,0,2,0,4.663439094112067
170420,812814,44.31,40.7932,-73.94007,1,79,2,15,1,0,4.3694478524670215
170761,67778,41.11,40.68768,-73.97611,2,85,2,35,2,161,4.442651256490317
171776,803086,44.31,40.80224,-73.94558,2,170,2,17,2,88,5.135798437050262
172700,302772,44.31,40.71473,-73.98842,2,115,3,3,2,337,4.74493212836325
172870,781647,44.31,40.80518,-73.95359,2,89,5,43,2,247,4.48863636973214
173072,826192,44.31,40.80827,-73.95329,3,49,3,168,1,248,3.8918202981106265
173151,826459,41.11,40.72901,-73.95812,2,91,3,241,1,287,4.51085950651685
173742,829652,44.31,40.73476,-73.98452,1,400,2,105,1,304,5.991464547107982
174527,833926,41.11,40.69055,-73.92357,1,150,2,11,1,0,5.0106352940962555
174966,836168,44.31,40.7735,-73.98697,1,2000,30,30,11,0,7.600902459542082
176135,842125,41.11,40.67505,-73.95969,1,97,3,31,1,193,4.574710978503383
176653,844862,44.31,40.72974,-73.98201,2,100,4,49,2,43,4.605170185988092
176962,846309,41.11,40.70925,-73.95425,1,179,4,23,1,25,5.187385805840755
177421,848748,41.11,40.72315,-73.95226,1,500,2,20,2,127,6.214608098422191
177495,848960,44.31,40.73939,-73.99612,1,429,10,18,1,0,6.061456918928017
177606,849492,44.31,40.74112,-73.97686,1,189,6,90,1,303,5.241747015059643
179670,21475,44.31,40.72019,-73.98217,2,120,2,99,1,345,4.787491742782046
179741,314941,44.31,40.72133,-73.99666,1,300,1,6,3,115,5.703782474656201
180507,864735,11.59,40.75744,-73.92163,1,107,30,21,8,200,4.672828834461906
180792,864735,11.59,40.75695,-73.9202,1,95,30,24,8,271,4.553876891600541
181972,872121,44.31,40.8296,-73.94651,1,199,2,111,1,12,5.293304824724492
182069,39260,44.31,40.79056,-73.9468,1,120,2,86,1,268,4.787491742782046
182095,872805,44.31,40.73631,-73.99977,1,199,15,66,2,89,5.293304824724492
182177,873273,2.23,40.86466,-73.85709,1,125,2,271,2,347,4.8283137373023015
182649,876054,41.11,40.71312,-73.96199,2,70,2,227,1,37,4.248495242049359
185266,889106,41.11,40.71297,-73.94336,2,75,4,80,1,0,4.31748811353631
187488,871727,44.31,40.73712,-74.00166,2,100,30,5,1,359,4.605170185988092
187566,279078,41.11,40.69242,-73.95097,1,99,2,187,2,287,4.59511985013459
187986,904833,44.31,40.73862,-73.99758,1,250,1,2,1,0,5.521460917862246
188146,906200,41.11,40.7158,-73.95803,1,350,6,1,1,233,5.857933154483459
188661,909146,41.11,40.68262,-73.97299,1,170,3,67,1,129,5.135798437050262
188674,909234,44.31,40.73217,-73.98801,1,165,1,63,1,0,5.10594547390058
189135,179020,44.31,40.76311,-73.99388,2,99,1,89,1,353,4.59511985013459
189181,912541,44.31,40.74695,-74.00454,2,255,4,1,1,365,5.541263545158426
189732,489400,41.11,40.67497,-73.87305,1,169,3,177,1,297,5.1298987149230735
189787,915640,41.11,40.66788,-73.94813,1,99,4,90,1,56,4.59511985013459
190267,918866,44.31,40.76684,-73.95944,1,169,7,39,1,44,5.1298987149230735
190542,920542,41.11,40.68967,-73.95445,1,160,3,42,1,355,5.075173815233827
190968,922922,41.11,40.67946,-73.96501,1,215,3,33,1,156,5.3706380281276624
190974,874471,41.11,40.66944,-73.98083,1,130,3,179,1,273,4.867534450455582
191075,923915,44.31,40.72566,-73.97748,2,110,3,81,2,274,4.700480365792417
193105,936114,44.31,40.7709,-73.99181,2,150,28,43,2,258,5.0106352940962555
193333,302936,41.11,40.71943,-73.95958,2,65,30,52,1,276,4.174387269895637
193393,938056,11.59,40.74249,-73.92466,2,75,2,160,1,65,4.31748811353631
193853,48599,44.31,40.74033,-74.00024,1,149,6,23,2,0,5.003946305945459
194154,936830,44.31,40.7969,-73.96128,2,89,6,35,1,180,4.48863636973214
195123,940724,44.31,40.83403,-73.94553,2,50,1,225,1,343,3.912023005428146
195233,949221,41.11,40.65513,-73.95641,2,43,1,401,2,43,3.7612001156935624
195240,949221,41.11,40.65589,-73.95539,2,42,1,72,2,96,3.7376696182833684
195578,304493,41.11,40.70275,-73.94501,2,85,1,46,1,59,4.442651256490317
195971,953279,41.11,40.68897,-73.93569,1,139,3,83,1,255,4.9344739331306915
195989,611716,41.11,40.67617,-73.98136,2,105,1,211,2,252,4.653960350157523
196010,953565,41.11,40.67595,-73.98053,1,265,5,15,1,0,5.579729825986222
197155,960836,44.31,40.76415,-73.99067,1,149,1,122,1,20,5.003946305945459
197753,964482,44.31,40.83127,-73.94718,2,68,2,295,2,188,4.219507705176107
197942,289135,41.11,40.68497,-73.95592,1,99,3,207,1,304,4.59511985013459
199195,971075,44.31,40.82922,-73.94174,2,75,3,50,2,38,4.31748811353631
199312,973438,41.11,40.71137,-73.94362,2,100,2,273,1,254,4.605170185988092
200645,933378,44.31,40.76739,-73.9557,3,90,1,0,1,0,4.499809670330265
200955,568325,44.31,40.73089,-73.98195,1,160,30,25,1,46,5.075173815233827
201992,988350,41.11,40.6755,-73.97859,1,190,4,105,1,328,5.247024072160486
202273,918087,41.11,40.68812,-73.94934,2,67,4,72,3,0,4.204692619390966
203901,1000477,44.31,40.7694,-73.9572,1,190,1,8,1,0,5.247024072160486
204065,51038,41.11,40.68634,-73.96161,1,248,2,58,6,199,5.5134287461649825
204833,903686,41.11,40.7093,-73.9497,2,100,6,8,1,249,4.605170185988092
204959,464506,44.31,40.713,-73.99752,2,95,3,172,2,64,4.553876891600541
205043,1007558,44.31,40.75895,-73.9883,2,150,1,330,1,111,5.0106352940962555
205485,1010242,41.11,40.68186,-73.94113,1,145,3,123,1,287,4.976733742420574
205735,1011426,41.11,40.68364,-73.91076,2,41,2,55,1,286,3.713572066704308
205867,1012691,41.11,40.71893,-73.9428,1,120,4,87,1,263,4.787491742782046
206071,12221,2.23,40.82802,-73.92039,2,50,3,258,2,276,3.912023005428146
206316,1014639,41.11,40.68765,-73.97073,1,157,2,4,1,0,5.056245805348308
206772,1017473,41.11,40.71413,-73.96596,1,195,14,31,1,263,5.272999558563747
206957,1018472,41.11,40.58422,-73.94079,1,70,4,128,2,90,4.248495242049359
208148,1024355,41.11,40.71973,-73.95582,1,185,3,14,1,0,5.220355825078324
208889,1029021,41.11,40.69025,-73.93323,1,145,3,30,3,11,4.976733742420574
209310,1031148,11.59,40.73826,-73.92458,2,50,28,258,1,287,3.912023005428146
211078,306739,41.11,40.73049,-73.96115,1,185,3,228,3,1,5.220355825078324
211974,272730,44.31,40.72956,-73.97903,1,250,1,60,1,0,5.521460917862246
212109,666271,44.31,40.73854,-74.00821,2,80,90,9,1,338,4.382026634673881
212178,1094178,44.31,40.75877,-73.98863,1,230,2,179,1,44,5.438079308923196
212544,1096084,41.11,40.67688,-73.9859,1,100,7,9,1,0,4.605170185988092
213272,293130,41.11,40.70051,-73.92204,2,40,1,1,1,5,3.6888794541139363
213330,800223,44.31,40.71712,-73.98898,2,200,30,25,1,0,5.298317366548036
214917,1109658,0.76,40.60742,-74.14388,2,80,2,2,1,158,4.382026634673881
215560,1112560,41.11,40.68741,-73.95741,2,79,3,152,3,192,4.3694478524670215
215784,864735,11.59,40.75627,-73.9211,1,95,30,24,8,358,4.553876891600541
215907,1114587,44.31,40.79816,-73.9619,1,300,2,45,3,31,5.703782474656201
217580,1121193,41.11,40.61927,-74.0307,1,100,30,7,1,241,4.605170185988092
218358,1129218,44.31,40.8078,-73.95208,2,80,7,19,1,285,4.382026634673881
219066,447754,41.11,40.61922,-73.99399,1,110,1,24,1,183,4.700480365792417
219482,759583,41.11,40.68275,-73.96148,1,172,4,8,2,189,5.147494476813453
219793,1138692,44.31,40.71813,-73.98416,1,199,1,29,2,162,5.293304824724492
219818,1138692,44.31,40.71892,-73.98401,1,199,1,14,2,158,5.293304824724492
219922,1139574,44.31,40.816,-73.95545,2,100,1,33,1,84,4.605170185988092
220351,921500,44.31,40.82748,-73.95153,2,55,4,99,1,260,4.007333185232471
220563,918087,41.11,40.68634,-73.95088,2,75,3,59,3,0,4.31748811353631
220946,1144415,44.31,40.72229,-73.97901,1,146,3,142,1,166,4.983606621708336
221043,846050,44.31,40.72956,-73.99287,2,250,2,0,1,0,5.521460917862246
221097,1146744,41.11,40.72595,-73.95298,1,116,29,22,1,335,4.7535901911063645
221618,4887492,44.31,40.71193,-74.00817,2,150,3,82,2,90,5.0106352940962555
222054,22486,41.11,40.68012,-73.97847,2,120,2,23,6,342,4.787491742782046
222304,1153993,44.31,40.74233,-73.99865,1,199,4,32,1,28,5.293304824724492
223930,1164642,41.11,40.67424,-73.96665,1,150,5,24,1,363,5.0106352940962555
224004,1165231,44.31,40.80486,-73.95298,2,69,1,59,2,86,4.23410650459726
224006,1165231,44.31,40.80307,-73.95048,2,300,55,6,2,83,5.703782474656201
224510,991380,41.11,40.68653,-73.98562,1,230,4,18,1,0,5.438079308923196
225297,1173599,44.31,40.74267,-73.98569,1,125,4,3,1,0,4.8283137373023015
225306,1112560,41.11,40.68749,-73.95494,2,79,3,115,3,264,4.3694478524670215
225887,663879,41.11,40.68645,-73.97538,2,130,3,154,2,305,4.867534450455582
225926,1177497,41.11,40.68999,-73.96711,2,239,1,164,11,356,5.476463551931511
225976,1177947,0.76,40.61077,-74.06824,1,75,6,76,1,278,4.31748811353631
226021,815977,41.11,40.71126,-73.94576,1,220,3,116,2,135,5.393627546352362
227715,209460,41.11,40.67855,-73.94949,1,80,3,234,4,308,4.382026634673881
227735,1187935,44.31,40.72416,-73.9853,1,288,2,120,1,229,5.662960480135946
228317,1191142,41.11,40.68516,-73.92521,1,135,4,82,1,273,4.90527477843843
228496,1192424,44.31,40.73507,-74.00048,1,225,3,13,1,83,5.41610040220442
228517,1192610,44.31,40.71611,-73.99828,2,110,30,59,1,281,4.700480365792417
228925,1194377,41.11,40.67964,-73.93946,1,100,7,63,1,321,4.605170185988092
228979,1190088,44.31,40.76189,-73.99,2,130,2,52,1,303,4.867534450455582
229367,1097545,44.31,40.72645,-73.98035,2,89,1,278,3,192,4.48863636973214
229874,507304,41.11,40.66293,-73.99833,1,200,5,1,1,0,5.298317366548036
230321,1203500,41.11,40.69046,-73.95167,1,80,2,35,1,36,4.382026634673881
230854,12221,2.23,40.83001,-73.92158,2,50,5,235,2,271,3.912023005428146
230877,292204,44.31,40.79239,-73.94535,1,135,28,115,2,341,4.90527477843843
230956,1207399,44.31,40.72709,-73.98274,2,90,1,109,1,333,4.499809670330265
231414,1184442,44.31,40.72599,-74.00168,2,270,5,1,1,210,5.598421958998375
232612,1217241,41.11,40.68309,-73.94219,1,110,3,305,1,231,4.700480365792417
232618,763420,44.31,40.79442,-73.93433,1,145,1,102,1,308,4.976733742420574
233189,1220414,44.31,40.76166,-73.99675,1,179,30,83,1,292,5.187385805840755
233638,1012895,11.59,40.70163,-73.90867,2,55,1,19,1,311,4.007333185232471
233662,1223568,44.31,40.75575,-73.96842,2,110,2,61,1,264,4.700480365792417
234184,902054,44.31,40.80903,-73.94197,1,325,5,89,1,153,5.783825182329737
